Date,Open,High,Low,Close,Adj Close,Volume,Returns,Previous_Return,Returns_cat,PLUS_DM,MINUS_DM,PLUS_DI,MINUS_DI,DX,ADX,ADXR,APO,PPO,AROON_UP,AROON_DOWN,AROONOSC,BOP,CCI,CMO,MACD,MACD_SIGNAL,MACD_HIST,MFI,MOM,RSI,STOCH_SLOWK,STOCH_SLOWD,ULTOSC,WILLR
2000-03-16,1392.1500244140625,1458.469970703125,1392.1500244140625,1458.469970703125,1458.469970703125,1482300000,0.047646038011081915,0.0041139002657062385,0,133.22807059092952,89.22003040927729,29.254616561203186,19.591200019825227,19.783509044930582,15.83234142768963,18.90526019475984,8.040248773036865,0.582015996779671,7.142857142857143,100.0,92.85714285714286,1.0,230.14101627186685,25.5225233254667,1.9157372535592003,-6.121131764698459,8.03686901825766,66.03467206467815,76.7099609375,62.76126166273335,60.33060957529318,51.54763051627128,65.49187580955474,-0.0
2000-03-17,1458.469970703125,1477.3299560546875,1453.3199462890625,1464.469970703125,1464.469970703125,1295100000,0.0041139002657062385,-0.005353449355160467,0,142.57176518599704,82.84717109432891,31.90313447767817,18.538624650325804,26.494932092748392,16.5939550466224,19.522123913883924,13.117686736278074,0.94816783010419,0.0,100.0,100.0,0.24989577507753316,240.4390915365481,27.104930576300323,7.544476313843461,-3.388010148990075,10.932486462833536,66.78476448375818,55.2999267578125,63.55246528815016,83.8530453850642,63.21098845791432,63.676355696590534,-9.838565675734234
2000-03-20,1464.469970703125,1470.300048828125,1448.489990234375,1456.6300048828125,1456.6300048828125,920800000,-0.005353449355160467,0.025565854135601862,1,132.38806767271154,81.75947207085007,30.31008767186536,18.718732058234416,23.64192260274783,17.097381300631362,19.578500726686265,17.826081887269538,1.2870742202607854,42.85714285714286,92.85714285714286,50.0,-0.3594656010029776,164.36739999305172,23.41507701296627,11.243069742202579,-0.46179417075154383,11.704863912954123,60.54962109598494,65.3499755859375,61.70753850648314,90.7041310577435,78.2959286727003,57.9418747985728,-15.836552182716085
2000-03-21,1456.6300048828125,1493.9200439453125,1446.06005859375,1493.8699951171875,1493.8699951171875,1065900000,0.025565854135601862,0.004531866597078826,0,146.5517722418482,75.91950978007506,32.31996410523407,16.742996645101837,31.748934882666223,18.14392084220528,19.831292272516137,20.778641920823247,1.4958199431117931,35.714285714285715,100.0,64.28571428571429,0.7781028339399443,156.13232666306348,33.31744452720649,16.983413447024304,3.0272473528036263,13.956166094220677,60.24304792669142,138.25,66.65872226360324,90.69194750690406,88.41637464990391,65.7869597389357,-0.03397746879459543
2000-03-22,1493.8699951171875,1505.0799560546875,1487.3299560546875,1500.6400146484375,1500.6400146484375,1075000000,0.004531866597078826,0.017799046191472767,1,147.2437006196626,70.49668765292684,33.55585661103959,16.06572459452954,35.247026780652234,19.365571266380062,19.780421821799848,25.634278908753913,1.839730335878132,28.571428571428573,100.0,71.42857142857143,0.381409551056338,146.31059699886274,34.96377172878757,21.827349093499606,6.787267700942822,15.040081392556784,60.167468354507726,133.9400634765625,67.48188586439379,92.94354412859575,91.44654089774777,67.0974104432465,-2.8019326648712273
2000-03-23,1500.6400146484375,1532.5,1492.3900146484375,1527.3499755859375,1527.3499755859375,1078300000,0.017799046191472767,7.20105760438905e-05,0,164.14633737785636,65.46120996343207,36.67510776858532,14.625954915730786,42.979914448430044,21.052310065097917,20.00935953426964,35.12588266225953,2.512238206187586,21.42857142857143,100.0,78.57142857142857,0.6659179928236874,138.25628974344895,41.13831223813021,27.50441978482945,10.930698117720148,16.573721667109304,60.21110868539237,125.6600341796875,70.5691561190651,96.6913125452702,93.44226806025667,74.6212397654558,-2.770617752732101
2000-03-24,1527.3499755859375,1552.8699951171875,1516.8299560546875,1527.4599609375,1527.4599609375,1052200000,7.20105760438905e-05,-0.0023568379388013705,0,172.79159411091126,60.78540925175835,38.258731398405686,13.458829739208559,47.9525737751004,22.97375747295524,20.928703048836255,43.146014873798094,3.0740253624931606,14.285714285714286,100.0,85.71428571428572,0.003051754504809646,128.89177684990764,41.16308334886835,31.647600271496458,15.07407854847541,16.57352172302105,66.73113145478837,132.3900146484375,70.58154167443416,88.77351161253063,92.80278942879886,69.6828252259709,-12.320016571969697
2000-03-27,1527.4599609375,1534.6300048828125,1518.4599609375,1523.8599853515625,1523.8599853515625,901000000,-0.0023568379388013705,-0.01058496517912777,2,160.44933738870333,56.443594305204186,36.83835305030079,12.959162613465889,47.95257377510042,24.75795863739418,21.84299502355789,48.11146819285841,3.415109274692745,7.142857142857143,92.85714285714286,85.71428571428572,-0.22263239346242403,102.97082007969733,39.09966051666437,34.245847896400164,18.90843241806036,15.337415478339803,67.97729325257198,140.239990234375,69.54983025833218,81.03057362497303,88.83179926092463,64.30659431507053,-14.065459280303031
2000-03-28,1523.8599853515625,1527.3599853515625,1507.0899658203125,1507.72998046875,1507.72998046875,959100000,-0.01058496517912777,0.0005239924076154701,0,148.98867043236737,63.7819041148771,35.080174900925684,15.017788569901041,40.046311149369295,25.849983816820973,21.743401168533687,51.28288073417457,3.6242328521061844,0.0,85.71428571428572,85.71428571428572,-0.7957567508973092,78.33402803495575,29.935069164595035,34.60452188085651,22.04765031061959,12.556871570236918,68.54194571072746,148.5799560546875,64.96753458229753,60.058563875953304,76.62088303781898,61.05036042827388,-23.04472816173506
2000-03-29,1507.72998046875,1521.449951171875,1497.449951171875,1508.52001953125,1508.52001953125,1061900000,0.0005239924076154701,-0.013655752206946925,2,138.34662254434113,68.8660684693948,33.06779632758442,16.460460574652302,33.53103216556389,26.398630127445468,21.592470517365513,55.67775550255419,3.9181733540820414,28.571428571428573,78.57142857142857,50.0,0.032918294270833336,64.09642324224664,30.17771889726465,34.554203795249805,24.548961007545635,10.00524278770417,61.49240075123481,116.3800048828125,65.08885944863232,43.545211769913124,61.54478309027982,60.235139654038704,-22.641400081887067
2000-03-30,1508.52001953125,1517.3800048828125,1474.6300048828125,1487.9200439453125,1487.9200439453125,1193400000,-0.013655752206946925,0.007164304394414511,1,128.46472093403105,86.76700986778624,29.789686987325293,20.120403843128567,19.373403220289827,25.89682820550578,21.070533646274818,61.51512498121997,4.31410638853735,21.42857142857143,71.42857142857143,50.0,-0.4818707739400585,36.05698809415461,18.640166384699288,32.477697797731025,26.134708365582714,6.342989432148311,53.966606569710564,29.4500732421875,59.32008319234965,24.927429067140462,42.84373490433563,51.19279085086363,-33.15803019850447
2000-03-31,1487.9200439453125,1519.81005859375,1484.3800048828125,1498.5799560546875,1498.5799560546875,1227400000,0.007164304394414511,0.004931344916619063,0,121.71872314968061,80.56936630580151,27.925709301131253,18.484885840162345,20.341957331568413,25.500051714510256,20.720326269922342,64.80243154672485,4.526924158238446,14.285714285714286,64.28571428571429,50.0,0.30087202792143136,40.41656062032168,22.469483328558344,31.33105277936602,27.173977248339376,4.157075531026642,60.901660254310485,34.1099853515625,61.23474166427917,27.857607961095823,32.11008293271647,48.76620311482362,-27.715967791087024
2000-04-03,1498.5799560546875,1507.18994140625,1486.9599609375,1505.969970703125,1505.969970703125,1021700000,0.004931344916619063,-0.007463621754109195,2,113.02452863898914,74.81441156967283,26.59633066375201,17.60492923510987,20.341957331568402,25.13161640144298,20.33001092928781,62.12191928961329,4.3196374900310275,7.142857142857143,57.142857142857146,50.0,0.36530013757814195,29.80289897823774,25.10133668572679,30.665151978763333,27.87221219442417,2.792939784339165,60.8161725101788,49.3399658203125,62.55066834286339,38.779215888141266,30.521417638792524,48.39175984066707,-23.94324241625427
2000-04-04,1505.97998046875,1526.449951171875,1416.4100341796875,1494.72998046875,1494.72998046875,1515460000,-0.007463621754109195,-0.004923956465537893,0,104.95134802191849,140.0204517867944,20.796929239487998,27.746146026470765,14.315567666261892,24.35904149178719,20.09569145973841,59.002050937750255,4.086666645247394,0.0,50.0,50.0,-0.1022356278294786,-44.171417238823835,18.511785029873355,28.89733700826946,28.077237157193228,0.8200998510762325,52.06093947076749,0.8599853515625,59.25589251493668,56.841840893455604,41.1595549142309,56.892244760278224,-36.17472949633075
2000-04-05,1494.72998046875,1506.550048828125,1478.050048828125,1487.3699951171875,1487.3699951171875,1110300000,-0.004923956465537893,0.009392397822321596,1,97.45482316321002,130.01899094488053,19.604593458051443,26.155395665041965,14.3155676662619,23.641650504249668,20.117802775436033,56.91179559169677,3.9292287851597996,0.0,42.85714285714286,42.85714285714286,-0.25824510005482454,-25.962708686572515,14.26742649968748,26.595861068774866,27.780961939509556,-1.18510087073469,51.07959427995272,-13.27001953125,57.133713249843744,65.03153070819346,53.55086249659678,54.549648768758516,-47.99942748774466
2000-04-06,1487.3699951171875,1511.760009765625,1487.3699951171875,1501.3399658203125,1501.3399658203125,1008000000,0.009392397822321596,0.009997742088630579,1,95.70372530333788,120.73192016310335,19.692743909777768,24.84274021697677,11.56380447676589,22.778947216572256,19.93816425860181,52.83621528821118,3.636054120440614,85.71428571428572,35.714285714285715,-50.0,0.5727741825698313,1.693019229244015,20.115543297013932,25.604037285445656,27.345577008696775,-1.741539723251119,50.25204994698834,-26.010009765625,60.057771648506964,70.94693309756423,64.27343489973777,56.911082080329436,-37.76201381185816
2000-04-07,1501.3399658203125,1518.6800537109375,1501.3399658203125,1516.3499755859375,1516.3499755859375,891600000,0.009997742088630579,-0.007841207399263528,2,95.78778886984053,112.10821158002454,20.440763117676163,23.923481515660303,7.850282196323327,21.712614000840194,19.928267421522737,48.968841552734375,3.3579490559552774,78.57142857142857,28.571428571428573,-50.0,0.8656247800070398,44.558522217371014,25.959533590245602,25.73256316544598,27.022974240046615,-1.2904110746006339,56.159563010079474,-11.1099853515625,62.979766795122806,77.49607020712251,71.1581780042934,59.02959592945827,-26.762443196049666
2000-04-10,1516.3499755859375,1527.18994140625,1503.3499755859375,1504.4599609375,1504.4599609375,853700000,-0.007841207399263528,-0.0025723483626483024,0,97.4556916458787,104.10048218145137,21.23313362809136,22.680865648558303,3.2967437361979117,20.39719469622289,19.881382981301478,43.396343524639406,2.9683650512680186,71.42857142857143,21.42857142857143,-50.0,-0.4987429402397374,32.788966958181675,18.560526916802957,24.591520299867852,26.536683452010863,-1.9451631521430102,49.866863502470046,-19.4000244140625,59.280263458401485,82.49480408965984,76.97926913144886,56.52182850466928,-35.47563244713207
2000-04-11,1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,1500.5899658203125,971400000,-0.0025723483626483024,-0.022271188423368282,2,90.49457081403023,113.23467974326735,20.011399651255864,25.040004171975948,11.161926364050316,19.73753267249628,20.3949213687971,36.952948937049314,2.520380698575756,64.28571428571429,14.285714285714286,-50.0,-0.14873144551408357,-36.25823647226354,16.168621934345033,23.108578041991223,25.851062370006936,-2.7424843280157134,43.00109758225819,-7.1400146484375,58.08431096717251,72.05742276918178,77.34943235532138,57.394749801930644,-38.31162557698501
2000-04-12,1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1467.1700439453125,1175900000,-0.022271188423368282,-0.018171059509909937,2,84.03067289874235,125.77649321584647,18.15529239418339,27.17470813782919,19.89723282106776,19.748939825965667,21.361348649460453,27.938400659805666,1.8999824088469526,57.142857142857146,7.142857142857143,-50.0,-0.7784760095768336,-127.29138517716076,-2.183832063618354,19.017406402150755,24.4843311764357,-5.466924774284944,35.50979463598037,-41.3499755859375,48.90808396819082,42.34060108460249,65.6309426478147,48.10239429410567,-62.80226857981179
2000-04-13,1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1440.510009765625,1032000000,-0.018171059509909937,-0.05827793670488546,2,78.02848197740362,143.60251657989315,16.67404501664081,30.686677034796794,29.587032062005143,20.45166069996849,22.604809668681334,19.497888027093495,1.3234208550344824,50.0,0.0,-50.0,-0.698271259164053,-228.02301030330614,-13.87302330674923,13.468623542902833,22.281189649729125,-8.812566106826292,28.469900952543732,-47.4100341796875,43.063488346625384,16.290604287847696,43.56287604721066,35.28338478691001,-79.61429406334607
2000-04-14,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1356.56005859375,1279700000,-0.05827793670488546,0.033083594440355135,1,72.45501897901764,233.28513537329363,13.526617413908268,43.55196947032979,52.60353084303995,22.748222853045025,24.299103334933,8.570322672526117,0.582397553658885,100.0,0.0,-100.0,-0.830283486640597,-320.10538502716673,-38.71037198155888,2.2709357557880594,18.279138870940912,-16.008203115152853,27.98138789031658,-142.0198974609375,30.644814009220557,4.046941550280908,20.892715640910364,31.29527163917785,-90.87037787510846
2000-04-17,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1401.43994140625,1204700000,0.033083594440355135,0.02866340737013995,1,67.27966048051638,216.62191141805837,12.1791391958685,39.2134620358206,52.603530843039934,24.880744852330377,25.639687489887923,1.1186476487380332,0.07600521347219792,92.85714285714286,0.0,-92.85714285714286,0.8155525880312152,-201.56023133711486,-18.959701351338808,-2.947899474210999,14.03373120191053,-16.98163067612153,34.985305317736454,-104.530029296875,40.520149324330596,15.416082932963887,11.917876257030828,39.930810132741925,-66.96312667587551
2000-04-18,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1441.6099853515625,1109400000,0.02866340737013995,-0.00980848828193237,2,102.55392650088129,201.14891774533993,18.419813692218238,36.12855904867428,32.464296305544195,25.422427098988504,25.659627652247142,-5.859234149639406,-0.3974964802321622,85.71428571428572,57.142857142857146,-28.571428571428573,0.9171258246030618,-85.24188226888144,-4.603068015128862,-3.798688248809867,10.467247311766451,-14.265935560576319,41.9234086728831,-53.1199951171875,47.698465992435565,35.05110020206044,18.171374895101746,44.45869967452335,-45.57217843503697
2000-04-19,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1427.469970703125,1001400000,-0.00980848828193237,0.00495286661329386,0,101.30860209122012,186.78113790638707,18.74626452925349,34.562204472186274,29.668719134488036,25.725733672952753,25.612892693731503,-15.028591058193115,-1.0177408203046705,78.57142857142857,50.0,-28.571428571428573,-0.6035021725765611,-61.215618034874275,-8.776485024036976,-5.549949132501297,7.263808022912902,-12.813757155414198,48.926904043358135,-59.9000244140625,45.611757487981514,53.25958970564816,34.57559094689083,44.804813320521866,-53.10187698058016
2000-04-20,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,1434.5400390625,896200000,0.00495286661329386,-0.0032624071712881175,0,94.07227337041869,175.61968176686835,18.25834916448631,34.08576570940779,30.23724172822947,26.047984248329662,25.58980032488632,-21.675189678485594,-1.4662312772844548,71.42857142857143,42.85714285714286,-28.571428571428573,0.5272222475080788,-55.1952401557319,-6.27303517831813,-6.294778284702488,4.552090761389824,-10.846869046092312,41.8014630613292,-66.7999267578125,46.86348241084094,70.61901243947874,52.97656744906245,45.99834299979208,-49.33699520598034
2000-04-24,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,1429.8599853515625,868700000,-0.0032624071712881175,0.03327595466837896,1,87.35282527253163,178.0253699553956,17.268974731807532,35.19423219327907,34.1672926839326,26.627934850872727,25.493488171329957,-25.367306440304446,-1.7172650080465985,64.28571428571429,35.714285714285715,-28.571428571428573,-0.1707423522443363,-57.43514917314396,-7.785944518706854,-7.179936141177677,2.2056853808763237,-9.385621522054,42.370732705296874,-86.489990234375,46.10702774064658,77.99994484513591,67.29284899675427,51.72105922597557,-51.829170390834484
2000-04-25,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1477.43994140625,1071100000,0.03327595466837896,-0.011134091282396064,2,124.24334263587758,165.30927210143878,24.00764993522653,31.942855459785573,14.18254485555809,25.738978422635967,24.690314463442817,-27.857820168519538,-1.8852261715363736,57.142857142857146,28.571428571428573,-28.571428571428573,0.9951871521217382,9.715357048707167,8.402016384728254,-3.9960612022453006,0.9653360642519988,-4.9613972664973,51.174456859136654,-27.02001953125,54.20100819236413,89.98278151999968,79.53391293487145,59.455509232992895,-26.492370195823515
2000-04-26,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,1460.989990234375,999600000,-0.011134091282396064,0.002689993591473483,0,120.63871562282382,153.501466951336,23.81762827482649,30.30570128844933,11.98757184004655,24.75673509530815,23.767841155940204,-32.638844025440676,-2.2085224414424407,50.0,21.42857142857143,-28.571428571428573,-0.6336662528683745,23.13669113818209,2.661350786928262,-2.7682799481058282,0.21861286178043327,-2.9868928098862613,50.73254931091782,-39.5999755859375,51.33067539346413,84.37921962066339,84.12064866193299,67.22519246321241,-35.25213293247745
2000-04-27,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1464.9200439453125,1111000000,0.002689993591473483,-0.008526055934586774,2,112.02166450690784,164.706998329812,22.19433901021809,32.63264275154429,19.03862551960888,24.34829869704392,23.030456348942057,-34.82037744766626,-2.357913424169301,42.85714285714286,14.285714285714286,-28.571428571428573,0.11424607173780359,10.037914573814003,3.969783378137569,-1.461287160108668,-0.11736714259738701,-1.343920017511281,43.25986769772033,-2.25,51.98489168906879,82.3293693370499,85.56379015923766,65.8130021833538,-33.159340212886974
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,1452.4300537109375,984600000,-0.008526055934586774,0.010892053802276314,1,108.4301512218162,152.94221273482543,21.942824072976784,30.950653757797564,17.030133117054877,23.82557258418756,22.111383640205226,-36.97947418995409,-2.5072680303611437,35.714285714285715,7.142857142857143,-28.571428571428573,-0.4903810208483106,23.740838266674743,-0.6030702894720362,-1.4169896137350406,-0.37729163682491773,-1.039697976910123,43.49555740025542,11.9200439453125,49.698464855263985,69.01033489792573,78.57297461854634,57.52462627742878,-39.810384334118794
2000-05-01,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,1468.25,966300000,0.010892053802276314,-0.01495655435893073,2,108.57515506869541,142.0177689680522,22.252098815248264,29.10604573024781,13.345394339407873,23.076988423846153,21.407260548171216,-34.61640186798877,-2.350670725110319,28.571428571428573,0.0,-28.571428571428573,0.5440154812927384,56.93263534458865,5.090905103221691,-0.10414551173653308,-0.3226624118072408,0.21851690007070773,49.93194076627481,111.68994140625,52.54545255161085,69.4366028755026,73.59210237015941,60.4031358286243,-25.692066064387504
2000-05-02,1468.25,1468.25,1445.219970703125,1446.2900390625,1446.2900390625,1011500000,-0.01495655435893073,-0.02156556612723426,2,100.81978684950288,139.08372562100382,21.175737124142014,29.2125236923291,15.949720109331475,22.567897829952244,21.158418827958954,-31.012812687800533,-2.110438512268174,21.42857142857143,0.0,-21.42857142857143,-0.9535359531861212,33.886900166519524,-3.1070889136443203,-0.8261688626012074,-0.4233637019660341,-0.40280516063517324,49.90174206082971,44.85009765625,48.44645554317785,51.977243092630324,63.47472695535288,54.79593219305164,-37.004916483095904
2000-05-03,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,1415.0999755859375,991600000,-0.02156556612723426,-0.0039078718057253825,0,93.61837350310981,176.0091591424946,19.104537797573613,35.917881370212434,30.55725979871587,23.13856654200679,21.79511362098764,-21.951408973106936,-1.4980695511907793,14.285714285714286,0.0,-14.285714285714286,-0.6507412585987781,-48.79681148804318,-13.435885702518169,-3.8705378750830732,-1.112798536589442,-2.7577393384936313,50.699469286846345,-26.510009765625,43.28205714874091,38.769746146073835,53.39453070473558,50.767111532714296,-47.262090742329775
2000-05-04,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,1409.5699462890625,925800000,-0.0039078718057253825,0.016359641218557153,1,86.93134682431625,163.43707634660214,18.45363170925605,34.69413191806351,30.55725979871588,23.6684732032003,23.208348028122664,-17.498522636217785,-1.1972679728700188,7.142857142857143,57.142857142857146,50.0,-0.34454906375017114,-63.30858676881084,-15.162679691094509,-6.652760516805756,-2.220790932632705,-4.431969584173052,51.17036864102177,-17.9000244140625,42.418660154452745,19.155322303958044,36.63410384755406,44.08881618258697,-51.11469802590232
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,1432.6300048828125,805500000,0.016359641218557153,-0.005905195974303279,0,95.76200397079366,151.76299946470198,20.445304874055676,32.40158584821713,22.624379241146862,23.593895063053626,24.237319957692,-15.328007624699467,-1.050857647168729,0.0,50.0,50.0,0.7450728278832387,-40.858390941728906,-5.694376082501746,-6.9172008124796776,-3.1600729086020998,-3.757127903877578,58.47194141595521,-1.9100341796875,47.152811958749126,24.942855255334564,27.622641235122142,53.398549378690085,-36.873320235193916
2000-05-08,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,1424.1700439453125,787600000,-0.005905195974303279,-0.0084470455954464,2,88.92186083002268,140.92278521722326,19.73823930906868,31.28103295133583,22.624379241146855,23.524643932917428,24.473535515952968,-13.151078444260747,-0.9031298740632543,0.0,42.85714285714286,42.85714285714286,-0.5430028754769609,-57.72613320810735,-8.6613096923664,-7.720423559802839,-4.072143038842247,-3.6482805209605917,57.312586566728584,-5.68994140625,45.6693451538168,30.54194301976179,24.88004019301813,47.745483751025255,-69.03556720544205
2000-05-09,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,1412.1400146484375,896600000,-0.0084470455954464,-0.020599916097947757,2,82.57029934216392,146.0569452296091,18.482165700283186,32.692731949832805,27.768626615938935,23.827785553133253,24.776759613043005,-11.693134014423094,-0.8048453698479169,0.0,35.714285714285715,35.714285714285715,-0.42314479667151855,-87.83071227678815,-12.859603035213741,-9.221407552928667,-5.101995941659531,-4.119411611269136,49.99906363653113,-65.2999267578125,43.57019848239313,35.631503349390925,30.372100541495755,47.348001086133465,-83.70768922135034
